1922115,13058971
1922117,11149550
1922117,11149551
1922117,13142110
1922117,13142126
1922120,11149760
1922120,11149762
1922120,11149764
1922120,13142486
1922120,13142487
1922120,29045368
1922120,29045370
1922121,11162581
1922124,11150080
1922124,11150085
1922124,11150087
1922124,11150093
1922124,11150096
1922124,11162220
1922182,11150633
1922182,11150635
1922182,11150637
1922183,11150769
1922183,11150771
1922183,11150774
1922183,11150777
1922183,11167008
1922186,11150991
1922186,11150993
1922186,11150995
1922186,11167005
1922186,11167006
1922186,11167007
1922858,12951372
1922858,12951373
1922858,12951374
1922858,12951376
1925080,11169299
1925080,11169300
1925080,11169301
1925080,11171029
1925080,11171030
1925177,11169664
1925177,11169665
1925177,13060635
1925177,13060636
1925177,13060641
1925190,19671362
1925190,19671363
1925190,19671364
1925190,19671365
1925200,11169773
1925200,11171105
1925200,11171106
1925200,11171107
1925200,11171108
1925200,13024175
1925200,13024177
1925209,11169760
1925209,11172561
1925209,11172562
1925209,11172563
1925209,11172564
1925209,11172566
1925233,11169790
1925233,11169791
1925233,11169792
1925233,11169793
1925233,11169795
1925233,11169796
1925242,11169860
1925242,11169861
1925242,11169862
1925242,11169863
1925242,11172729
1925332,13042935
1925332,13042949
1925403,11170329
1925403,11170330
1925403,11170331
1946316,11259352
1946316,11259353
1946343,14128619
1946343,18564331
1946343,18564775
1946343,18564989
1946343,18565098
1946343,18565190
1946343,18565306
1946343,18565450
1946407,11276868
1946407,11276870
1946407,11276871
1946407,11276874
1946407,11276875
1946424,11259717
1946424,11279070
1946424,12943466
1946437,11259754
1946437,11259755
1946437,11259757
1946437,11259758
1958124,11300058
1958124,11300059
1958124,11300060
1958131,11300110
1958131,11300112
1958131,11300113
1958131,11300115
1958136,26261702
1958136,26261707
1958136,26261711
1958136,26261719
1958136,26261726
1958136,28702439
1963185,11324940
1963185,11324951
1963197,11324965
1963197,11324966
1967455,11343532
1967455,29045373
1967455,29045374
1967503,11344236
1967503,11344237
1967503,11344387
1967503,11368748
1968136,11350925
1968136,11350926
1971844,13212787
1971844,13212788
1971844,13212789
1971849,11363740
1971849,11363750
1971849,11369193
1971849,12726665
1971849,13211046
1971849,13211047
1971880,11365941
1971880,11365942
1971880,11365943
1971880,11365944
1971880,11365945
1972102,11369624
1972102,11369625
1972102,11369626
1972102,11369627
1972102,11369628
1981435,11401045
1981435,11401046
1981458,11401129
1981458,11401131
1997659,11479715
1997659,11479716
1997659,11479737
1997659,11508017
1997663,11479810
1997663,11479811
1997663,12727180
1997663,12727181
1997663,12727268
1997663,12727269
1997663,12727301
1997663,12727302
1997663,12727312
1997663,12727313
1997663,12727327
1997663,12727328
1997663,12727333
1997663,12727361
1997663,12727362
1997669,11527052
1997669,11527061
1997669,12726323
2008238,11533426
2008238,12726933
2008238,12726935
2008515,11534074
2008515,11534114
2008515,11534155
2008515,11534157
2008515,12726816
2009225,14118468
2009225,14118469
2009225,14118471
2009225,14118472
2009225,14118561
2009225,14118562
2009231,11537439
2009231,11537443
2009231,11537464
2009385,11538186
2009385,11538212
2009385,11538234
2009385,11538392
2009462,11538679
2009462,11538692
2009462,11538720
2009462,11565969
2009462,11687412
2013919,11563843
2013919,11563844
2013919,11563847
2013926,11563886
2013926,11563889
2013926,11563891
2013926,11686089
2013935,11673932
2013935,13061593
2013935,13061594
2013935,13061595
2032818,11671139
2032818,11671141
2040253,11671630
2040253,11671632
2040253,12727243
2040253,17457435
2040253,17457437
2040253,17457438
2040277,11671697
2040277,11671698
2040277,11671699
2040296,11671783
2040296,12727265
2040296,12727266
2040296,12727267
2040326,11683125
2040326,11683126
2040338,11672019
2040338,11672020
2040346,11683671
2042972,11722465
2042972,11722466
2042972,11722467
2042972,11748024
2042998,11688401
2042998,11688402
2042998,11688403
2043012,18937315
2043012,19671131
2043012,19671132
2043012,19671133
2043028,11688553
2043028,11688565
2043028,13028336
2043053,11688669
2043053,11688675
2043053,11789589
2043053,11789932
2043053,11789933
2058009,11791957
2058009,11791966
2058009,12726155
2058014,11798068
2058014,11798069
2058014,11798070
2058025,11791969
2058025,11791970
2058029,11802992
2058029,11802993
2058033,11803494
2058033,11803495
2067131,11843332
2067131,11843333
2067146,11843421
2067146,11843422
2067146,11843423
2067146,11843425
2067146,15724518
2067146,15724519
2067158,11852049
2067158,11852051
2067158,11852054
2067165,11843508
2067165,11843519
2067165,11843525
2067165,13215662
2067194,11843648
2067194,11843668
2067194,11843673
2105557,12014842
2105557,12014851
2105557,12014857
2105557,12014869
2105557,12014872
2105590,12014965
2105590,12014967
2105617,12015223
2105617,12015225
2105617,12015227
2105617,12015229
2105692,12015256
2105692,12015257
2105692,12015258
2105770,12024040
2105770,12024041
2158971,18121591
2158971,18121615
2158971,18121654
2158971,18121666
2158975,12283010
2174128,12313853
2174128,12313866
2174128,12313873
2174128,12313877
2174128,12313880
2174128,12313884
2174128,12951381
2174173,12314019
2174173,12314044
2206246,12528136
2206246,12528140
2206246,12547545
2206246,13369347
2206253,12528157
2299442,12939995
2299442,12939996
2299442,12939997
2301218,12940656
2301218,12940657
2301218,12940658
2301218,12940659
2301218,12940660
2301486,12940750
2301486,12943684
2301486,12943687
2301685,12943709
2301685,12943710
2301706,12943716
2301706,12943717
2301839,12943769
2301839,12943770
2301839,15724951
2301857,12943783
2301857,17229188
2301857,17229189
2301857,17229190
2301857,17229193
2301857,17229194
2301857,17229195
2301863,12940851
2301863,12941001
2301875,12944130
2301875,12944137
2301875,12944138
2301924,12944141
2301924,12944142
2301924,15723984
2301959,17169434
2301959,17169436
2301990,12944149
2301990,12944150
2301990,12944151
2301990,12944152
2302017,12944427
2302017,12944428
2302017,12944434
2302017,12944435
2302017,12944436
2302053,12944438
2302053,12944441
2302053,12944442
2302053,17230909
2302053,17230911
2302053,17230912
2302078,12944448
2302078,12944449
2302078,12944450
2302147,28314177
2302280,12945022
2302280,12945057
2302288,12945217
2302288,12945218
2302288,12945219
2302380,12945433
2302380,12945434
2302398,12945544
2302409,12945616
2302409,12945617
2302425,12945776
2302425,12945778
2302425,12945779
2302444,12945910
2302444,12945911
2302444,12945912
2302651,12946452
2302651,12946453
2302651,12946454
2302651,12946455
2303411,12944453
2303411,12944454
2303411,13367077
2303411,13367078
2303411,13370227
2303433,12948402
2303433,12948403
2303587,12949015
2303587,12949017
2303618,12949779
2303618,12949792
2303618,12949799
2303618,12949843
2303618,23758971
2303636,12949089
2303636,17231899
2303636,17231927
2303671,12949552
2303671,12949553
2303703,12949732
2303859,12941346
2303859,12941347
2303859,17342398
2303859,17342399
2303870,29045281
2303870,29045282
2303870,29045283
2303870,29045286
2303870,29045287
2303870,29045288
2303890,12951168
2303890,12951170
2303890,12951171
2304007,17169335
2304035,12951871
2304035,12951878
2304035,12951900
2304186,12954947
2304186,12954948
2304186,17165579
2304186,17165590
2304186,17165591
2304186,17165678
2304186,17165679
2304186,17166104
2304186,17166106
2304465,17229522
2304465,17229523
2304465,17229524
2304584,12941450
2304584,12941451
2304584,12941452
2304584,12941453
2304587,12941449
2304587,12941454
2304654,17232163
2304654,17232175
2304654,17232192
2304656,12941458
2304656,12941459
2304656,17171077
2304722,12941463
2304722,12941464
2304771,12941468
2304771,12941469
2304771,12941470
2304771,12941471
2304874,12941491
2304874,12941492
2304874,12947323
2305042,12955917
2305042,12955918
2305042,17232313
2305177,12957109
2305177,12957110
2305306,12957480
2305306,12957485
2305306,12957491
2306252,12943290
2306252,12943291
2306422,12943301
2306422,12943302
2306422,12943303
2306487,17169302
2306487,27062226
2306575,12943313
2306575,12943314
2306575,12943315
2306575,12943316
2306802,12943332
2306802,12943333
2306946,12943341
2306946,12943342
2306946,12943343
2306946,12943344
2306946,12943345
2306946,12948180
2307461,12943382
2307461,12943383
2307461,12943384
2307461,12943385
2307478,12943386
2307478,12943387
2307555,12943388
2307776,12943415
2307776,12943420
2307776,12943421
2307810,12943416
2307810,12943417
2307810,12943418
2307937,12943422
2308018,12943433
2308018,12943434
2308018,12943435
2308018,12943436
2308018,12943437
2308018,12943438
2308018,12954934
2308134,12943445
2308134,12943448
2308134,12943450
2308241,12943456
2308330,12943467
2308330,12943468
2308330,12943469
2308365,12943472
2308365,12943473
2308365,12943475
2308365,12948854
2308375,12951600
2308375,12951602
2308465,12943487
2308465,12943488
2308465,12943489
2308554,12943497
2308554,12943498
2308554,12943499
2308554,17230129
2308554,17230130
2308632,12943507
2308848,12943530
2308848,12943531
2308848,12943532
2308925,12943541
2308925,12943542
2308925,12943543
2308925,15723943
2309005,12943545
2309005,12943546
2309005,12943547
2309392,12943585
2309392,12943588
2309392,17169077
2309489,12943613
2309489,12943617
2309489,17230566
2309489,17230567
2309489,17230570
2309489,17230572
2309495,12943658
2309495,12943659
2309495,12943660
2309495,12943661
2309495,29045389
2309495,29045390
2309495,29045391
2309495,29045393
2309495,29045396
2323264,13000681
2323264,13000682
2323264,13000683
2323949,13000760
2324438,13004269
2324438,13004271
2324438,13004272
2324459,13004377
2324459,13004378
2324459,13004379
2324459,13004380
2324482,13006293
2324482,13006295
2324482,13006296
2324484,13004956
2324484,13004984
2324484,13005052
2324484,13005084
2324484,13005085
2324484,13005087
2324484,13005089
2324497,13004770
2324497,13004771
2324497,13004772
2324497,13004775
2324497,13004776
2324521,13004799
2324522,13004936
2324522,13004937
2324522,13004938
2324522,13004939
2324522,13004940
2324612,13005960
2324612,13005961
2324646,13005437
2324646,13005438
2324756,13005928
2324756,13005929
2324756,13005930
2324756,13005931
2324756,17078924
2324756,17078928
2324756,17078930
2324817,13006166
2324817,13006167
2324832,13006205
2324832,13006206
2324832,13006207
2324832,13006208
2324832,13006209
2324832,13006210
2324993,13007018
2324993,13007019
2324993,13007020
2324993,13007021
2324993,13007022
2325031,13007059
2325031,13007060
2325031,13007061
2325065,13007864
2325122,13007937
2325122,13007938
2325125,17147737
2325125,17147738
2325125,17175968
2327476,13019282
2327476,13019284
2328088,13026998
2328088,13026999
2328088,13027000
2328088,13027002
2328088,13027003
2328088,13027005
2328167,13027331
2328167,13027333
2328167,13027334
2328167,13028249
2328365,13028670
2328365,13028673
2328365,13028674
2328365,13028675
2328365,13028676
2328365,13028678
2328395,13028744
2328395,13028745
2328395,13028746
2328395,13028747
2328395,13028748
2329228,17826623
2329228,17826624
2329228,17826625
2329228,17827431
2329242,13041116
2329242,13041237
2329247,13041367
2329247,13041369
2329247,13041371
2329247,13041372
2329247,13041373
2329250,13041632
2329260,21773463
2329260,21773466
2329260,21773469
2329267,13034266
2329267,13034267
2329267,13034268
2329268,13248060
2329268,13248061
2329269,13042833
2329269,13042834
2329269,13042835
2329269,13042836
2329272,13042748
2329272,13042749
2329272,13042750
2329272,13042754
2329489,13036488
2329489,13036492
2329489,13036494
2329489,13036496
2329489,13038913
2329498,13037820
2329498,13037825
2329498,13037827
2329498,13037829
2329498,13041861
2329498,13041929
2329498,13041930
2329500,13037889
2329500,13037891
2329500,13037892
2329500,13037894
2329500,13037896
2329501,13038154
2329501,13038156
2329501,13038158
2329501,13038160
2329501,13038162
2329501,13038164
2329502,13038778
2329504,13039366
2329504,13039371
2329504,13039374
2329505,13039669
2329506,13039670
2329506,13039671
2329506,13369180
2329508,13039692
2329508,13039693
2329508,13039694
2329508,13039695
2329508,13039696
2329509,13039697
2329509,13039698
2329509,13039699
2329518,13039829
2329518,13039830
2329518,13039833
2329518,13039834
2329519,14124918
2329519,14124919
2329519,14124920
2329519,14124921
2329519,14124922
2329519,14124923
2329519,14124924
2329519,14124925
2329519,14124926
2329519,14124927
2329519,14124928
2329519,14124929
2329521,13039921
2329521,13039922
2329521,13039923
2329523,13039932
2329523,13039933
2329525,13039938
2329525,13040164
2329530,29045289
2329530,29045291
2329530,29045293
2329530,29045295
2329530,29045297
2329531,13040289
2329531,13040290
2329531,13040292
2329532,13042005
2329532,13042006
2329532,13042008
2329532,13042009
2329532,13042011
2331110,13046401
2331110,13046402
2331110,13046404
2331115,13047077
2331115,13047078
2331115,13047079
2331115,13047082
2331115,13047086
2331293,13046917
2331293,13046919
2331293,13046920
2331311,13047019
2331350,13047231
2331350,13047232
2331350,13047233
2331350,13047235
2331368,13047323
2331368,13047326
2331368,13047329
2331368,13047333
2331376,13047410
2331376,13047411
2331376,13047412
2331376,13047413
2331376,13047414
2331434,13047735
2331434,13047769
2331434,18784850
2331434,18785008
2331434,18785203
2331457,13047847
2331457,13047871
2331457,13047873
2331460,13047889
2331460,13047890
2331460,13047892
2331460,13047894
2331526,13048159
2331526,13048160
2331526,13048161
2331526,13048162
2331545,13048196
2331577,13048351
2331577,13048352
2331600,13048470
2331600,13048471
2331600,13048472
2331600,13048473
2331627,13048592
2331627,13048593
2331627,13048594
2331720,13048886
2331720,13048887
2331720,13048889
2331720,13048890
2331720,13285601
2331720,13285868
2331784,13049077
2331784,13049078
2331784,13049079
2331784,13049080
2331873,13049685
2331873,13049686
2331873,13049687
2331873,13049689
2331880,13052707
2331880,13052708
2331880,13299016
2333106,13054837
2333106,21773667
2333106,21773668
2333106,21773672
2333205,13057438
2333205,13057439
2333205,13057440
2333205,13057441
2333205,13057442
2333991,13058888
2333991,13058890
2333991,13058893
2334002,13059524
2334002,13059526
2334003,13248964
2334003,13248965
2334003,13248966
2334010,13060624
2334010,13060625
2334010,13060626
2334015,13305147
2334015,13305164
2334017,13060643
2334017,13060644
2334017,13060645
2334023,13060651
2334023,13060652
2334038,13058869
2334038,13058870
2334038,13058871
2334038,13058872
2334038,13058873
2334039,13058830
2334039,13058831
2334039,13058832
2334061,13059522
2334061,13059523
2334069,13061201
2334069,13061202
2334069,13061218
2334069,13061219
2334069,17229760
2334069,17275905
2334088,13061270
2334088,13061271
2334099,13061278
2334099,13061291
2334103,13059157
2334103,13059159
2334103,13059160
2334103,13059161
2334103,13059162
2334103,13059163
2334103,13059165
2334103,13059166
2334103,13059167
2334103,13059168
2334109,13061660
2334109,13061661
2334109,13061662
2334109,13061663
2334109,13061664
2334116,13061488
2334116,13061489
2334116,13061490
2334116,13061491
2334116,13061492
2334126,17175135
2334126,17175136
2334126,17175138
2334129,13061255
2334133,13059815
2334133,13059816
2334133,13059817
2334133,13059818
2334164,13061749
2334164,13061784
2334164,13061822
2334164,13061824
2334164,13061866
2334172,13061967
2334172,13061968
2334172,13061969
2334172,13061970
2334172,13061972
2334205,13059645
2334205,13059646
2334205,13059647
2334205,13059648
2334205,13059649
2346295,13128711
2346295,13128714
2346312,21773323
2346312,21773324
2346312,21773325
2346312,21773326
2346312,21773328
2346312,21773329
2346312,21773340
2346312,21773346
2346323,13128827
2346323,13128842
2346323,13128849
2346323,13128855
2346323,13128871
2346323,13128878
2346323,13128889
2346323,13128938
2346323,13129199
2346323,13129237
2346323,13129239
2346323,13131833
2346323,13131977
2346323,13132370
2346409,13129456
2346409,13129457
2346409,13129459
2346409,13129462
2346443,13129831
2346443,13129834
2346491,13130624
2346491,13130627
2346491,13130632
2346491,13134238
2346491,13463620
2346491,13463650
2346509,13130827
2346509,13130872
2346509,13130898
2346509,13130924
2346521,13131144
2346521,13131148
2346521,13131162
2346521,13131167
2346539,13131323
2346539,13381572
2346539,13381573
2346539,13381574
2346539,13385158
2346539,13385230
2346539,13385231
2346583,13131522
2346583,13131523
2346583,13131524
2346583,13131526
2346583,13131528
2346583,13131529
2346583,13131545
2346640,13131657
2346640,13131658
2347715,19030846
2347715,19030858
2347715,19030876
2347715,19030897
2347715,19030908
2347715,19030926
2347742,13136929
2347742,13136930
2347742,13136932
2347742,13136934
2347742,13136936
2347742,13136937
2347742,13136938
2347742,13136939
2347742,13136941
2347749,13141830
2347749,13141832
2347749,13141833
2347749,13141835
2347749,13141836
2347749,13141837
2347767,13141961
2347767,13141962
2347767,13141963
2347767,13142152
2347774,13142373
2347774,13142374
2347774,14122247
2347774,14122248
2347774,14122249
2347774,14122250
2347774,14123399
2347774,14123400
2347774,14123401
2347774,14123402
2347774,14123403
2347774,14123404
2347774,14123405
2347774,14123556
2347801,13142682
2347801,13142683
2347801,13142684
2347821,13142728
2347821,13142729
2347821,13142730
2347850,13142818
2347850,13142821
2347850,13142822
2347856,13200382
2347856,13200384
2347856,13200385
2347856,13200386
2347856,13200387
2347856,13201491
2347860,13201910
2347860,13201913
2347866,13202484
2347866,13202485
2347899,13137755
2347899,13137756
2347899,13137757
2347899,13137758
2347899,13137759
2347899,13137760
2347899,13137761
2347943,13203456
2347943,13203457
2347943,13203458
2347943,13203459
2348014,13203594
2348014,13203595
2348014,13203596
2348042,13203811
2348042,13203812
2348042,13203813
2348042,13203814
2348105,21773241
2348105,21773243
2348105,21773245
2348105,21773246
2348105,21773247
2348359,13139861
2348359,13139862
2348359,13139864
2348359,13139867
2348359,13139869
2348507,13448666
2348507,13448667
2348507,13448668
2348507,13448669
2348507,13448670
2348507,13448672
2348507,13448673
2348507,13448674
2348507,13448675
2348507,13448676
2348507,13448677
2348507,13448678
2348507,13448679
2348507,13448680
2348507,13449747
2348507,13450057
2348507,13450164
2348507,13450238
2348539,13140674
2348539,13140676
2348539,13539454
2348539,13539455
2348595,13141263
2348595,13141264
2348604,13141350
2348604,13141352
2348604,13141353
2348604,13141356
2348604,13141357
2348604,13141359
2348637,13142649
2348637,13142660
2348637,13142665
2348637,13142668
2348637,13142673
2348637,13142676
2348637,13142689
2348637,13142692
2348637,13142695
2348637,13142824
2348637,13142825
2348644,13142886
2348644,13142889
2348644,13142894
2348644,13142905
2348644,13446304
2348646,13143020
2348646,13143024
2348646,13143030
2348653,13150081
2348653,13150083
2348653,13150084
2348653,13150085
2348656,13150649
2348656,13150651
2348656,13150658
2348656,13150677
2348656,13150686
2348658,13141739
2348658,13141740
2348658,13141741
2348658,13152479
2348658,13152480
2348658,13152481
2348661,21773372
2348661,21773373
2348668,13151550
2348668,13151554
2348668,13151568
2348668,13151592
2348668,13151626
2348668,13151722
2348668,13151747
2348668,13152104
2348668,13152105
2348668,13152162
2348668,13152182
2348674,13198806
2348674,13198807
2348674,13198808
2348674,13198809
2348698,13142610
2348700,13202049
2348700,13202052
2348700,13202056
2348700,13202058
2348700,13202095
2348700,13202097
2348701,13142655
2348701,13142656
2348701,13142657
2348701,13142658
2348701,13142659
2348704,13204709
2348704,13204710
2348704,13204711
2348704,13204713
2348704,13204714
2348704,13204715
2348704,13204716
2348708,13205116
2348708,13205117
2348708,13205118
2348708,13205119
2348711,13205510
2348711,13205512
2348711,13205513
2348711,13205515
2348711,13205870
2348711,13442700
2348711,13463597
2348712,13141858
2348712,13141859
2348712,23724052
2348712,23724053
2348712,23724054
2348712,23724055
2348712,23724056
2348712,23724058
2348719,13149687
2348719,13149689
2348719,13149768
2348719,13149777
2348719,13149791
2348719,13149795
2348719,13149806
2348727,13142927
2348727,13142928
2348727,13142929
2348727,13142930
2348727,13142931
2348732,13142736
2348732,13142737
2348732,13142738
2348732,13142739
2348732,13142740
2348732,13142741
2348732,13142742
2348732,13142743
2348732,13142744
2348732,13142745
2348776,19032374
2348776,19032381
2348776,19032405
2348776,19032446
2348792,13149804
2348792,13149805
2348792,13149807
2348792,13149808
2348792,13149810
2348792,13149811
2348792,13149812
2348797,13149923
2348797,13149924
2348797,13149925
2348797,13149926
2348797,13149927
2348797,13149928
2348797,13149929
2348797,13149930
2348797,13149931
2348797,13149932
2348808,13150213
2348808,13150214
2348808,13150215
2348808,13150216
2348808,13150217
2348808,13150218
2348811,13540546
2348811,13540547
2348811,13542151
2348812,13150541
2348812,13150542
2348812,13150543
2348812,13150544
2348812,13150545
2348812,13150546
2348814,13150853
2348814,13150855
2348814,13150875
2348814,13150910
2348816,13151456
2348816,13151457
2348816,13151458
2348816,13151459
2348819,13152021
2348819,13152023
2348819,13152024
2348844,13142685
2348844,13142687
2348844,13142694
2348847,13142709
2348847,13142710
2348847,13142711
2348847,13142719
2348847,13142722
2348847,13142747
2348943,13150755
2348943,13150757
2348943,13150758
2348943,13150759
2348943,13150760
2348943,13150761
2348943,17231027
2348943,17231028
2348943,17231029
2348943,17231030
2348943,17231031
2348943,17231032
2352753,13151230
2352753,13151231
2352753,13151232
2358750,13203435
2358931,13204480
2358931,13204481
2358931,13204482
2358931,13204483
2358931,13204484
2358958,13204562
2358958,13204564
2358958,13204565
2358967,13204594
2358967,13204595
2358967,13204641
2358968,13206691
2358968,13206692
2358976,13204613
2358976,13204615
2358976,13204616
2358976,13204617
2358986,13204691
2358986,13204692
2358986,13204693
2358986,13204694
2358986,13204695
2358986,13204696
2359001,13205041
2359001,13205042
2359001,13205044
2359001,13205047
2359001,13205049
2359001,13205051
2359001,13205052
2359007,13205752
2359007,13205753
2359009,13205851
2359009,13205852
2359010,13205991
2359010,13205992
2359010,13205993
2359017,13206371
2359017,13206372
2359017,13206373
2359017,13206374
2359017,13206375
2359108,13205583
2359108,13205584
2359108,13205585
2359315,13207358
2359315,13207360
2359315,13207362
2359315,13207363
2359315,13207365
2359315,13207367
2359387,13207665
2359387,13207666
2359387,13207667
2359387,13207668
2359387,13207671
2359402,13207774
2359402,13207775
2359402,13207776
2359402,13207778
2359402,13207779
2359402,13207780
2359402,13207782
2359402,13207783
2359414,13207732
2359414,13207733
2359414,13207734
2359420,13209240
2359420,13209241
2359420,13209243
2359435,17585829
2359438,13207825
2359438,13207827
2359438,13207829
2359438,13207830
2359438,13207834
2359461,13207973
2359461,13207974
2359461,13207975
2359470,13207992
2359480,13211027
2359480,13211030
2359702,13209682
2359702,13209683
2359721,13213300
2359721,13213301
2359721,13213302
2359725,13211041
2359725,13211043
2359725,13211044
2359725,13211045
2359732,13212810
2359732,13212811
2359732,13212812
2359736,13464021
2359736,13464022
2359736,13464031
2359736,13464032
2359736,13464033
2359736,13464034
2359749,13213577
2359749,13213578
2359749,13213580
2359749,13213581
2359753,13210048
2359753,13216763
2359755,13213426
2359755,13213428
2359755,13213429
2359755,13213431
2359757,13215791
2359757,13215792
2359757,13215793
2359757,13215794
2359758,13213545
2359758,13213546
2359763,13215666
2359763,13215667
2359763,13215668
2359763,13215669
2359766,13210091
2359774,13210205
2359774,13210206
2359774,13216215
2359774,13216216
2359886,13215796
2359886,13215797
2359886,13215798
2359886,13215799
2359886,13215800
2360126,13545436
2360126,13550837
2360126,13550839
2360126,13550840
2360126,13550841
2360145,13210919
2360145,13210923
2360165,13211646
2360165,13211647
